district,grid,ucr_ncic_code,latitude,longitude
1,428,2404,38.6194402,-121.4799334
4,934,2203,38.55032643,-121.5053339
2,568,2404,38.61512488,-121.4211625
3,767,5311,38.57017351,-121.4795335
5,1603,7000,38.48034756,-121.4485769
4,978,5401,38.52378506,-121.4823115
3,718,1315,38.58275798,-121.4686143
3,746,3572,38.57672297,-121.4832986
2,563,1299,38.61200165,-121.4490916
3,1117,2404,38.54735343,-121.4009248
1,348,2404,38.63560611,-121.5129202
3,768,2404,38.56791951,-121.4747617
1,442,2404,38.61063608,-121.5139237
5,1369,1315,38.48876908,-121.4583887
6,1084,2303,38.52652786,-121.4443436
6,1011,3532,38.55513128,-121.4728661
6,1121,2299,38.54146972,-121.4254625
3,709,5400,38.59049989,-121.4858893
2,564,2404,38.61693796,-121.4397434
1,411,7000,38.62149931,-121.504924
6,1041,3532,38.54120974,-121.470546
1,333,2303,38.63476396,-121.5283928
1,444,2999,38.61077027,-121.493964
6,1014,7000,38.55301886,-121.4649158
3,766,7000,38.57129023,-121.4860977
2,546,7000,38.62436035,-121.4301956
3,851,5400,38.56613712,-121.4680876
2,512,2404,38.63347967,-121.4500914
6,1084,2404,38.52610557,-121.4473321
6,1403,2404,38.52339385,-121.4223013
1,444,7000,38.60933262,-121.4948736
1,438,2308,38.61285973,-121.4796664
5,1618,2404,38.46624668,-121.4507883
4,1294,2299,38.48255011,-121.5187359
6,1006,2299,38.55393092,-121.4428888
2,620,1313,38.59954474,-121.4239904
2,505,7000,38.63973826,-121.4353699
6,1427,7000,38.51641638,-121.3865679
2,543,3599,38.62372526,-121.4481855
6,1032,3532,38.54455104,-121.4591542
2,541,2404,38.61855028,-121.4665975
3,709,7000,38.59367176,-121.4828749
3,787,2999,38.56179004,-121.4825709
6,1401,2204,38.51787111,-121.4366482
3,1126,5400,38.54439581,-121.3908868
1,409,7000,38.63338067,-121.4755257
2,537,7000,38.62647906,-121.4205488
1,449,2999,38.61093125,-121.4697938
3,825,2604,38.56793823,-121.4338815
5,1358,2310,38.49855045,-121.4703136
4,1311,2999,38.51566329,-121.5018623
4,1265,2604,38.51326708,-121.5289716
5,1651,2404,38.44942327,-121.4361716
4,907,2309,38.55909654,-121.4869479
4,968,2299,38.53051542,-121.4854019
6,1402,2605,38.51947073,-121.4302218
6,1061,7000,38.53514705,-121.471825
5,1602,3599,38.48795122,-121.455558
2,544,3572,38.62559095,-121.443841
5,1661,2299,38.44529571,-121.4389102
3,876,2204,38.56408209,-121.4171174
3,766,2299,38.57170879,-121.4876022
1,440,1299,38.61371716,-121.518561
1,447,7000,38.6092415,-121.4792588
5,1602,5404,38.48728104,-121.4561046
6,1152,2299,38.52846279,-121.4211836
6,1401,3572,38.52358579,-121.4367219
6,1441,2204,38.50565244,-121.4351231
4,965,2999,38.53124638,-121.4992925
1,447,7000,38.60892854,-121.4798876
5,1607,1315,38.47433721,-121.4189709
6,1421,2399,38.5105054,-121.435864
4,1302,7000,38.52042714,-121.4986029
2,236,2404,38.64480059,-121.4272941
6,1064,7000,38.53880039,-121.4479715
2,558,7000,38.62096842,-121.4179054
2,557,5401,38.62234814,-121.422546
5,1603,2299,38.48328361,-121.4452634
2,567,2404,38.61798936,-121.4267744
1,343,7000,38.6272906,-121.5395774
1,412,2309,38.6270814,-121.4984478
1,337,7000,38.63589608,-121.5055312
6,1443,2204,38.50736847,-121.4184645
3,1102,2308,38.55152837,-121.4075372
6,1405,3699,38.52239057,-121.411208
4,908,7000,38.55683101,-121.476494
2,557,5400,38.62234814,-121.422546
2,511,7000,38.64124446,-121.4569219
3,732,5400,38.58316799,-121.4996207
2,564,7000,38.61819108,-121.437112
3,728,7000,38.58029601,-121.471865
4,969,7000,38.52488785,-121.4717471
1,304,7000,38.65333642,-121.5363135
4,1253,2605,38.51496724,-121.5243785
2,605,2605,38.61039427,-121.4290403
3,1115,2999,38.54959457,-121.3957274
5,1633,2299,38.46005151,-121.430301
4,1264,2604,38.50133937,-121.5414238
4,1262,2999,38.50912795,-121.5403218
4,903,2999,38.56022067,-121.5061256
1,447,2404,38.6116022,-121.4839873
2,531,7000,38.6242591,-121.4630334
3,782,7000,38.5712566,-121.5067732
3,744,1315,38.57907899,-121.4907361
5,1644,2204,38.45123003,-121.4401102
2,564,7000,38.61564793,-121.4427075
4,937,7000,38.54106323,-121.47576
6,1084,2605,38.52532233,-121.4431889
2,567,2605,38.61726903,-121.4205256
4,1296,2299,38.48714755,-121.515627
2,233,2204,38.64639615,-121.4552334
3,734,3699,38.58029569,-121.4907939
4,945,2299,38.54016571,-121.500048
3,782,1299,38.57087225,-121.5061463
6,1422,5400,38.51052171,-121.4274484
4,945,7000,38.54080977,-121.4928237
3,825,7000,38.56834962,-121.4377221
5,1501,7000,38.47599535,-121.498024
2,620,2404,38.59954474,-121.4239904
4,908,2204,38.55895752,-121.4791852
4,1254,2204,38.49605203,-121.5558323
5,1642,2204,38.45656628,-121.435773
2,525,2404,38.62916206,-121.4378691
6,1421,2604,38.51083839,-121.4428126
2,213,3562,38.65851633,-121.4545664
2,603,7000,38.60931053,-121.4508063
6,1121,7000,38.54146972,-121.4254625
2,516,7000,38.63466859,-121.4301867
2,537,7000,38.62541828,-121.433145
2,214,2404,38.65473334,-121.4409276
3,725,2299,38.58078266,-121.4847979
2,526,7000,38.62821323,-121.4280294
4,926,5599,38.55067586,-121.4946908
2,537,7000,38.62541828,-121.433145
6,1121,7000,38.54146972,-121.4254625
5,1384,7000,38.48934244,-121.4859396
6,1134,2203,38.53752113,-121.4005808
1,425,2404,38.62078836,-121.4966965
6,1411,2404,38.52120656,-121.3867994
2,516,7000,38.63292418,-121.4305962
4,985,4902,38.52199137,-121.4990149
2,509,7000,38.63862878,-121.3815598
6,1441,2605,38.50591483,-121.4337511
3,768,2299,38.56684956,-121.4707544
5,1523,7000,38.4756653,-121.4866458
1,306,7000,38.65407136,-121.5048798
2,564,7000,38.61564793,-121.4427075
3,742,2303,38.58062786,-121.5014996
6,1411,2404,38.52120656,-121.3867994
1,419,2404,38.62697168,-121.4755308
2,553,7000,38.62130239,-121.4365799
6,1042,2404,38.5440243,-121.4586686
6,1081,2399,38.52492611,-121.4675138
1,303,2299,38.64877851,-121.5350231
4,925,7000,38.55199422,-121.4960208
4,1286,2204,38.48715361,-121.5223627
6,1006,2999,38.55651105,-121.4460999
2,537,7000,38.62541828,-121.433145
3,742,1313,38.57966477,-121.4984909
2,615,2303,38.60459245,-121.4386646
2,509,7000,38.63862878,-121.3815598
4,1289,5499,38.49297696,-121.5071286
2,526,7000,38.62879718,-121.4317459
3,1115,7000,38.54697447,-121.3956411
6,1014,7399,38.55169126,-121.4652265
2,546,7000,38.62379457,-121.4340925
2,564,7000,38.61564793,-121.4427075
6,1411,2404,38.52196274,-121.3895927
1,408,2404,38.62824591,-121.4767711
3,876,2203,38.57204528,-121.4143835
5,1621,1299,38.46620664,-121.4412886
1,144,1313,38.65847399,-121.5161468
4,925,7000,38.5488551,-121.4908853
3,765,2404,38.57197086,-121.4891184
6,1014,7000,38.54704475,-121.460415
1,327,7000,38.64199956,-121.5079398
2,602,7000,38.61051836,-121.450146
4,1302,7000,38.52042714,-121.4986029
2,236,7000,38.64493057,-121.4291487
2,546,7000,38.61900143,-121.4377392
6,1421,2404,38.5139111,-121.4287388
2,531,7000,38.6265006,-121.4573143
1,145,7000,38.65599922,-121.5120524
2,553,7000,38.61655961,-121.4438554
4,1287,2399,38.49466185,-121.5212433
4,1294,7000,38.47866928,-121.5373669
6,1132,2303,38.53365613,-121.4131567
1,126,7000,38.65603463,-121.5152564
3,715,7000,38.58615671,-121.4879497
4,945,5400,38.54208195,-121.4955208
4,985,2604,38.52199137,-121.4990149
5,1645,5401,38.45483499,-121.4276816
2,603,3599,38.60909032,-121.450115
3,741,2303,38.58245363,-121.5052755
3,744,7000,38.57975261,-121.4946947
3,785,2404,38.56493858,-121.4891338
2,525,1315,38.63045618,-121.4323978
5,1631,7000,38.4643132,-121.4409821
2,563,7000,38.61181758,-121.450227
5,1631,7000,38.4643132,-121.4409821
1,106,7000,38.67958595,-121.4983584
3,825,5400,38.5671756,-121.4329117
5,1383,2404,38.4898924,-121.4898347
2,522,2204,38.62945934,-121.4529334
2,564,7000,38.61111988,-121.4415705
3,825,7000,38.5671756,-121.4329117
4,908,7000,38.55614464,-121.47652
1,410,7000,38.62309993,-121.5132857
3,701,7000,38.59839361,-121.496949
5,1624,1299,38.47038918,-121.4223876
4,1351,5400,38.49563049,-121.5060656
3,705,3532,38.59308341,-121.4864165
5,1604,1315,38.47427504,-121.4465943
3,715,5599,38.5857662,-121.4878161
4,1262,2404,38.50912795,-121.5403218
2,526,1315,38.63273584,-121.4263723
1,424,7000,38.61890556,-121.5000769
2,233,2309,38.64436086,-121.4562854
3,707,5400,38.59340867,-121.4774851
4,1253,5400,38.5126194,-121.5250302
4,1287,7000,38.49540836,-121.5231426
2,551,7000,38.6111316,-121.4573227
5,1639,2404,38.46817048,-121.4191049
5,1501,5309,38.47756849,-121.4992251
3,787,5400,38.56097725,-121.4807337
3,853,7000,38.56235453,-121.455382
2,616,2399,38.6017616,-121.4258271
3,742,2299,38.58052209,-121.4986248
2,564,7000,38.61111988,-121.4415705
4,908,2404,38.55524272,-121.4768518
6,1086,2506,38.52698964,-121.4393168
4,958,7000,38.53513366,-121.4743108
5,1604,7000,38.47531213,-121.4418427
4,958,7000,38.53428621,-121.4794001
6,1034,7000,38.54220005,-121.4549589
3,776,2999,38.56623766,-121.4854695
5,1602,7000,38.48812631,-121.4560039
4,956,2999,38.5332551,-121.4977227
5,1365,2699,38.49521557,-121.4730323
5,1602,3599,38.48807602,-121.4564025
6,1035,7000,38.54611863,-121.4526562
2,564,7000,38.61111688,-121.4392432
4,1354,1299,38.49608441,-121.4842454
2,544,7000,38.62198839,-121.4461582
6,1032,2803,38.54584439,-121.4603332
5,1654,1299,38.44733459,-121.4219209
2,509,7000,38.64370841,-121.3652379
2,564,5401,38.61112,-121.4438768
3,709,5400,38.59266833,-121.4813882
2,568,7000,38.61108354,-121.4213003
3,742,2301,38.57905171,-121.4976906
5,1606,2308,38.47431969,-121.4359472
3,747,2999,38.57455002,-121.4751606
3,715,7000,38.58464151,-121.4868341
6,1032,2404,38.54561958,-121.4598209
5,1637,5401,38.46734582,-121.4271832
4,1262,1313,38.5077414,-121.5389783
1,405,2404,38.63111708,-121.4808039
4,1204,2204,38.53385584,-121.513646
2,563,7000,38.61112661,-121.4487064
2,543,7000,38.61986389,-121.4503749
6,1012,4099,38.55500397,-121.4714437
5,1639,7000,38.46689445,-121.4170895
5,1606,7000,38.47591105,-121.4312015
2,603,7000,38.6078111,-121.4548423
4,958,7000,38.53515164,-121.4734331
3,742,7000,38.58184562,-121.5011657
4,903,7000,38.56209913,-121.5061825
1,401,2999,38.62927151,-121.5045655
4,905,2203,38.56285332,-121.4957727
6,1402,2204,38.51894131,-121.4308901
3,1116,2404,38.54927393,-121.3843867
3,898,2299,38.55542745,-121.4069663
3,764,2299,38.57344155,-121.4919796
2,603,7000,38.6102167,-121.4484965
5,1396,1210,38.48250578,-121.4787435
6,1011,5012,38.55477924,-121.4715398
5,1396,1299,38.48227007,-121.4758037
2,563,2399,38.61200165,-121.4490916
6,1409,2404,38.51835337,-121.3744648
2,551,2404,38.61507796,-121.4615346
1,410,1210,38.62607633,-121.5099854
3,802,1315,38.58089148,-121.451116
3,732,3562,38.58314743,-121.4974099
4,958,7000,38.53881527,-121.479014
4,958,7000,38.54005859,-121.4813264
4,1311,2308,38.51473168,-121.5042454
3,744,2404,38.57795109,-121.4915172
6,1034,5400,38.54454492,-121.4566752
3,788,2299,38.56027062,-121.4780844
6,1032,1315,38.5448064,-121.4620963
3,715,3532,38.58506592,-121.4884229
2,543,7000,38.62053806,-121.4489382
4,907,7399,38.56037767,-121.4866729
1,414,2999,38.62586276,-121.4960446
4,956,1299,38.53218208,-121.4953461
3,732,2299,38.58246459,-121.4969844
2,628,2299,38.59808509,-121.4275537
4,905,3532,38.56266375,-121.4963791
2,545,1299,38.62592409,-121.4349437
6,1411,2404,38.52442868,-121.3875267
5,1606,7000,38.47421612,-121.42717
2,517,7000,38.63596222,-121.419733
5,1386,2404,38.4885729,-121.4772144
3,1103,2999,38.55048482,-121.4037764
1,449,7000,38.60672341,-121.4755923
5,1364,3562,38.49502927,-121.4847037
2,552,3572,38.61647499,-121.4514476
4,958,7000,38.53881527,-121.479014
2,611,2399,38.60337222,-121.4657312
6,1032,7000,38.54624499,-121.4608546
1,336,2399,38.64420903,-121.5129034
2,506,2404,38.6397966,-121.4287837
6,1032,7000,38.54624499,-121.4608546
6,1053,4803,38.53944288,-121.4554904
5,1603,3599,38.47429277,-121.4503108
5,1607,2604,38.47581524,-121.4196575
6,1401,7000,38.52433302,-121.4435986
2,563,7000,38.61112661,-121.4487064
6,1401,7000,38.52433302,-121.4435986
3,841,1299,38.57188611,-121.4648897
5,1603,5309,38.48003574,-121.4499836
5,1623,2404,38.46940671,-121.4280259
3,728,2204,38.57837291,-121.4692557
3,899,2404,38.55915665,-121.3833572
1,401,2404,38.62844479,-121.5090345
4,1333,1315,38.50854144,-121.4907674
1,434,2404,38.61353883,-121.4998065
5,1637,2299,38.45886451,-121.4191177
1,401,2605,38.62843144,-121.5058946
2,603,2303,38.60673086,-121.4499687
1,428,2399,38.62203217,-121.4823437
5,1653,7000,38.44734482,-121.4261773
3,767,2399,38.56842536,-121.4785389
3,727,2204,38.57967955,-121.4745807
3,742,7000,38.57905171,-121.4976906
6,1445,2404,38.51007761,-121.4095726
6,1133,2999,38.53788497,-121.4115487
5,1616,2204,38.47263407,-121.4578369
2,626,7000,38.60086039,-121.4329623
2,552,2206,38.61670153,-121.4523173
6,1401,4004,38.51966749,-121.4401502
6,1031,2604,38.54469,-121.4660167
3,746,2307,38.57750632,-121.4840835
1,449,2204,38.60717264,-121.4729293
2,602,2501,38.60683427,-121.4585103
4,987,2399,38.52207627,-121.4852041
3,728,2399,38.57983801,-121.4707875
2,567,2404,38.61264377,-121.4313881
3,876,2299,38.56210598,-121.4167663
4,1293,2605,38.48744887,-121.5280659
5,1624,2309,38.47380451,-121.4266738
3,727,2605,38.57871855,-121.4764173
6,1084,2605,38.52532233,-121.4431889
6,1041,7000,38.54140403,-121.4662161
6,1445,5213,38.50151426,-121.4157726
5,1604,5404,38.47427504,-121.4465943
5,1604,5404,38.47427504,-121.4465943
5,1623,2299,38.46800845,-121.4279114
3,736,1299,38.57948479,-121.482551
4,967,7000,38.53172057,-121.4909166
1,402,7000,38.63365507,-121.500334
2,552,2803,38.61676738,-121.4546338
3,899,7000,38.56411202,-121.3826394
3,735,7000,38.57960099,-121.4907988
1,303,2299,38.646805,-121.5372839
2,225,2404,38.64768488,-121.4297325
3,841,2404,38.57188611,-121.4648897
3,742,2308,38.57905171,-121.4976906
5,1623,2404,38.46945288,-121.4279242
2,231,2299,38.64725247,-121.4675522
6,1007,7000,38.54675579,-121.4538401
3,876,2299,38.56715202,-121.4106008
6,1422,7000,38.51144623,-121.4190149
4,1287,2999,38.49118111,-121.5155752
2,552,2204,38.6157977,-121.4522298
2,531,2204,38.62518044,-121.4621619
4,969,2999,38.53227712,-121.4771739
6,1443,3582,38.5096023,-121.417646
4,969,7000,38.53275029,-121.4737305
1,333,2309,38.63729892,-121.5325738
1,438,2204,38.6121196,-121.4787269
4,1334,7000,38.5074142,-121.4879622
6,1147,2404,38.52921412,-121.3837627
6,1019,7000,38.546706,-121.440543
3,776,5401,38.56724322,-121.4862108
3,732,7000,38.58243993,-121.5014414
3,782,2404,38.56897661,-121.5085063
1,412,2204,38.6237316,-121.4985029
2,212,7000,38.65950124,-121.4596545
1,327,7000,38.63879589,-121.5062008
2,564,7000,38.61264831,-121.4459228
2,233,2399,38.64404243,-121.4568936
4,909,2299,38.56629455,-121.5054505
3,748,2204,38.57179875,-121.473383
3,709,7000,38.59390962,-121.4844897
3,732,7000,38.58211006,-121.4956541
3,709,7000,38.59390962,-121.4844897
4,985,7000,38.52199137,-121.4990149
5,1399,3699,38.48361349,-121.4651562
3,712,7399,38.58370044,-121.5008344
6,1422,7000,38.51598904,-121.4203096
1,422,2404,38.61959855,-121.511255
3,766,2399,38.57010333,-121.4816396
2,564,7000,38.61564793,-121.4427075
5,1399,7000,38.48697009,-121.4641983
3,709,7000,38.59390962,-121.4844897
1,411,7000,38.62464096,-121.5043527
6,1032,7000,38.54584067,-121.459536
1,411,7000,38.62352523,-121.5047875
5,1618,2204,38.46728652,-121.4569973
3,774,5400,38.56965224,-121.4995651
2,563,7000,38.61112661,-121.4487064
1,104,7000,38.67160923,-121.5093115
6,1013,7000,38.55302823,-121.4693358
4,918,3599,38.55443881,-121.4757806
2,505,2506,38.6377679,-121.4300114
3,744,7000,38.57810659,-121.4944195
4,908,3599,38.55441706,-121.4776517
6,1084,5401,38.53290497,-121.4543656
2,603,7000,38.60931329,-121.4519681
3,745,2308,38.57815667,-121.4876958
6,1121,7000,38.54146972,-121.4254625
6,1018,7000,38.54672128,-121.4391618
4,913,5499,38.56020985,-121.5093921
5,1654,7000,38.43922779,-121.4190329
4,1333,7000,38.50785295,-121.490311
5,1391,7000,38.48550389,-121.5010455
6,1134,5400,38.53479183,-121.4091585
2,526,7000,38.62821323,-121.4280294
3,735,7000,38.57955265,-121.4860731
4,906,7000,38.56053898,-121.4883749
6,1445,2604,38.50938028,-121.4139189
5,1384,7000,38.48883395,-121.4876867
1,435,7000,38.6157219,-121.4922453
4,1253,2399,38.51538948,-121.5255605
3,734,2501,38.58233236,-121.4906079
3,876,2299,38.56210598,-121.4167663
4,1255,7000,38.51036458,-121.5209353
2,606,5400,38.60666454,-121.4211472
5,1661,7000,38.44292155,-121.444819
2,603,7000,38.60757642,-121.4539902
3,738,7000,38.57635196,-121.474084
3,704,2399,38.59540732,-121.4978798
3,736,7000,38.57740339,-121.4825556
3,754,5400,38.57734295,-121.4962474
3,732,7000,38.58102199,-121.496127
6,1121,5311,38.54146972,-121.4254625
3,1102,2204,38.55156962,-121.4064774
2,616,7000,38.60244653,-121.4271758
6,1014,7000,38.54679037,-121.4606267
2,616,2303,38.6017616,-121.4258271
1,407,7000,38.63410636,-121.4836423
5,1634,7000,38.45896393,-121.4324958
5,1384,7000,38.48934244,-121.4859396
6,1406,7000,38.52023542,-121.4086008
6,1031,7000,38.54723881,-121.466141
3,746,7000,38.57478278,-121.4866532
4,1251,7000,38.51006027,-121.5427657
4,1287,5400,38.49518358,-121.522571
2,541,2404,38.61960417,-121.4576083
6,1051,5212,38.54097213,-121.4708274
5,1367,7000,38.49407763,-121.4673944
4,1272,7000,38.50298477,-121.5346969
5,1391,7000,38.48285946,-121.5029365
6,1145,7000,38.52506274,-121.4091236
5,1384,7000,38.48934244,-121.4859396
2,523,5212,38.62800488,-121.4433216
5,1614,5404,38.47474149,-121.4581108
5,1391,5400,38.48285946,-121.5029365
3,899,7000,38.56055493,-121.3891646
3,732,7000,38.58295887,-121.5001574
3,847,7000,38.5548986,-121.4290297
2,616,2399,38.6017616,-121.4258271
6,1004,5400,38.55719769,-121.4594919
4,907,1299,38.5593266,-121.4818823
2,552,2204,38.61410168,-121.4530163
3,728,7000,38.5775315,-121.4726096
2,616,2303,38.60244653,-121.4271758
4,1356,7000,38.49575914,-121.4827348
2,509,7000,38.63862878,-121.3815598
3,732,2999,38.58211006,-121.4956541
5,1365,2304,38.49380643,-121.4711245
3,877,2404,38.56816494,-121.4062379
6,1401,2305,38.51700756,-121.4358127
3,744,7000,38.57849376,-121.4912825
4,969,7000,38.52488785,-121.4717471
3,741,2303,38.58245363,-121.5052755
5,1621,4803,38.46549508,-121.4378156
3,744,7000,38.57739748,-121.491759
6,1002,7000,38.55472055,-121.4671236
4,985,7000,38.52270247,-121.5008974
5,1393,5400,38.48140918,-121.4933503
5,1623,2308,38.47295223,-121.4281268
4,1269,3562,38.49372331,-121.5247086
6,1081,2999,38.52957118,-121.4684754
2,626,2299,38.5971141,-121.4378627
3,1116,5400,38.54737452,-121.39233
3,877,7000,38.56595598,-121.4006742
5,1396,7000,38.48142831,-121.4803373
2,546,7000,38.62529444,-121.4258406
3,735,7000,38.57917936,-121.4892102
3,726,7000,38.58032651,-121.4798128
2,509,7000,38.63862878,-121.3815598
3,861,3599,38.56211814,-121.4713211
3,742,2303,38.5797426,-121.4987072
5,1394,2203,38.48220754,-121.4851106
4,1279,7000,38.49793266,-121.5076046
5,1654,5401,38.44772249,-121.4101087
1,404,1315,38.63020663,-121.4959999
4,1353,7000,38.50289229,-121.4831689
4,1354,7000,38.49572558,-121.4912641
6,1052,2399,38.53921315,-121.461558
5,1623,2309,38.47345298,-121.4355908
6,1036,2204,38.543788,-121.4418771
3,731,2999,38.58468227,-121.5043854
6,1445,3532,38.50890986,-121.4121265
3,766,7399,38.57147205,-121.4880901
3,853,7000,38.56617746,-121.4625542
4,905,2308,38.56201402,-121.4972545
2,564,4099,38.61112009,-121.4473381
4,1225,2404,38.51881458,-121.515842
